org_name,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
WP_238223010.1,0.15730747,0.329511739,0.649007792,0.836530172,0.901957957,1,0.824429685,0.522985023,0.427389122,0.31903875,0.224542014,0.181374393,0.151626849,0.139347995,0.123874253
MCJ2031403.1,0.146080093,0.302710667,0.594177223,0.769166213,0.909991027,0.939992276,0.77243597,0.491270611,0.398854564,0.295431066,0.212136469,0.172345273,0.145973221,0.141851796,0.122481134
WP_012453714.1,0.137555741,0.301257401,0.615206533,0.817227817,0.872122242,1,0.807779092,0.506020017,0.40511614,0.296818576,0.208018723,0.163070267,0.136663482,0.123560926,0.106431102
WP_183434331.1,0.125412997,0.336816257,0.679445192,0.849451178,0.909008573,1,0.842091009,0.545627454,0.447871173,0.323637285,0.213131512,0.155242972,0.121414556,0.105125524,0.081742689
WP_238256066.1,0.132050861,0.295682684,0.624432613,0.816093511,0.935706968,0.969994457,0.805354821,0.496483841,0.400486293,0.293864178,0.199327166,0.155222154,0.130597026,0.11633636,0.100923504
QAY95691.1,0.175065557,0.346145423,0.701029682,0.855144801,0.920880076,0.998927855,0.835684075,0.528162677,0.468642568,0.37538406,0.280101873,0.244096776,0.248249398,0.289759305,0.291006561
PWB79981.1,0.101712109,0.309248652,0.65784064,0.858118734,0.928381077,1,0.828594607,0.51849627,0.391693158,0.278797438,0.184633006,0.14027407,0.119915517,0.112330368,0.094189093
WP_247027912.1,0.4704275,0.725149027,0.887677652,0.94100656,0.98663421,0.987201112,0.86284397,0.715566264,0.636230084,0.575645667,0.499560235,0.468344428,0.479461733,0.545371752,0.607808783
RUO98509.1,0.21908435,0.356956132,0.657349593,0.826303411,0.865490817,1,0.849285274,0.56944283,0.477686974,0.374984157,0.285059109,0.247575066,0.234264814,0.254670228,0.26326796
WP_194481180.1,0.085107801,0.609961664,0.873937228,0.973289816,0.991577371,0.966170321,0.790739504,0.517905302,0.369889259,0.247667494,0.152078014,0.101387136,0.07759449,0.069074391,0.059234268
WP_184256547.1,0.146501204,0.775782658,0.909634863,0.968793756,0.979233977,1,0.869231624,0.64800073,0.521588579,0.384361977,0.258511789,0.174284497,0.12076855,0.088134508,0.061313607
WP_172785576.1,0.073929278,0.574859176,0.87112491,0.993158298,0.992479539,0.965502591,0.770257337,0.477986729,0.324140781,0.21141343,0.128170754,0.087622819,0.064827418,0.053841604,0.043472101
WP_231326895.1,0.100994473,0.431511763,0.800760586,0.959534635,0.969488579,1,0.808284035,0.503872063,0.384735518,0.261896634,0.168611768,0.119252967,0.090829384,0.07487369,0.061071436
BAM91615.1,0.104771273,0.383253358,0.76537242,0.948593675,0.9891888,0.999564092,0.769745354,0.461503481,0.347154074,0.249674817,0.160163583,0.120716466,0.099516635,0.085749574,0.07317784
WP_012042442.1,0.094774689,0.403809882,0.773594815,0.937436789,0.964718581,0.975974847,0.773852344,0.473438274,0.360537993,0.244450647,0.154719405,0.111369621,0.085705907,0.072337146,0.06054014
WP_212328908.1,0.048105699,0.459160043,0.76278061,0.896367631,0.992421438,0.887117665,0.652950922,0.375334144,0.244053762,0.150147037,0.087319237,0.058889194,0.042590802,0.035688451,0.030379137
WP_057751392.1,0.106534378,0.553922476,0.856070409,0.980258155,0.993443368,0.975290136,0.770051548,0.478052929,0.341225475,0.229311108,0.153769726,0.116964758,0.101456613,0.102009334,0.10304929
WP_220001071.1,0.103100255,0.65629502,0.862729948,0.933947919,1,0.925684665,0.80071992,0.576569003,0.43338428,0.295467462,0.1838885,0.123849112,0.089481228,0.074100737,0.059740848
WP_181335629.1,0.082710914,0.550750721,0.845734352,0.973352261,0.998528159,0.982885586,0.790924981,0.486776006,0.354851345,0.238457621,0.143370401,0.097028879,0.071409879,0.058306282,0.043738786
WP_013946143.1,0.154774077,0.393200109,0.729231857,0.895310092,0.943206138,1,0.826156739,0.531293684,0.430499459,0.319939752,0.223091732,0.17543786,0.149571758,0.138110329,0.121936093
MBS0235305.1,0.129003809,0.403329535,0.747154683,0.891873325,0.940326199,1,0.848523533,0.575838352,0.470656778,0.34021905,0.226799992,0.163885443,0.130483159,0.112568141,0.084745853
WP_026311941.1,0.091617674,0.676480367,0.898860039,0.969237681,0.998487621,0.954381352,0.831022458,0.588903806,0.440826094,0.298145298,0.177899644,0.11272946,0.075714189,0.056347429,0.040853765
WP_063690681.1,0.072018048,0.629104101,0.88967382,0.987438234,0.989989293,0.985430938,0.81186724,0.527897938,0.373909303,0.239413596,0.139209441,0.088772964,0.059875277,0.046462416,0.034855311
WP_211405822.1,0.080726515,0.558166376,0.864274505,0.98959174,0.979539067,0.961784126,0.756360294,0.466125361,0.31820561,0.209382915,0.131637193,0.094286392,0.073583339,0.063238921,0.05244479
WP_080136558.1,0.084382987,0.56144319,0.859617749,0.987945448,0.983238819,0.986805352,0.769436409,0.463389253,0.322211707,0.207483627,0.13283541,0.092946811,0.073145698,0.063523482,0.054574933
MCE2024026.1,0.091250422,0.563991703,0.86775419,0.986725604,0.972822401,0.978623363,0.778190731,0.478109464,0.334667161,0.220442741,0.144501336,0.106349399,0.082501365,0.070357675,0.058970359
WP_247801338.1,0.111428115,0.663038267,0.899341538,0.98869802,0.97759624,0.983892451,0.837910909,0.587051569,0.448035171,0.305479282,0.196157517,0.133431664,0.102063976,0.089842951,0.076092912
WP_012589863.1,0.072848087,0.474135598,0.805461498,0.951897801,0.974118761,1,0.803653216,0.506581856,0.352264535,0.222100804,0.131422387,0.08699474,0.063697961,0.052372471,0.041263173
WP_174512097.1,0.08215696,0.276861196,0.599163415,0.82716824,0.89824965,1,0.774211543,0.46375548,0.313749036,0.20789296,0.132042116,0.092492744,0.074533432,0.067106286,0.058349097
WP_134491966.1,0.111128358,0.301556392,0.618480641,0.837599599,0.96270656,0.998036727,0.799503776,0.482139934,0.342989406,0.235243514,0.161037321,0.127194641,0.105923572,0.096970707,0.090158141
WP_231077921.1,0.084045199,0.756870561,0.95156276,0.994279796,0.968209539,0.900270853,0.712143916,0.432410253,0.313516879,0.211529476,0.132879362,0.095335549,0.073398262,0.061407898,0.053725626
WP_176454466.1,0.06419442,0.746579217,0.908178735,0.961058927,0.960809494,0.871256104,0.690825295,0.418625011,0.293771483,0.190208039,0.115061976,0.074837244,0.052219719,0.042960063,0.032915837
WP_068731183.1,0.116523205,0.822809918,0.943920282,0.955891662,0.985605574,0.896168634,0.790141218,0.581265603,0.445219538,0.320178553,0.205247404,0.136243993,0.095642402,0.071774246,0.052844493
WP_149531852.1,0.084321729,0.745270456,0.946959319,0.997840509,0.956918772,0.892044349,0.717399778,0.43520435,0.313540607,0.205415065,0.134640023,0.098243939,0.078400867,0.072715994,0.066617599
SEI14621.1,0.302669275,0.741955371,0.920016811,0.970872927,0.971810034,0.938151602,0.800812635,0.583072432,0.489246493,0.409831884,0.337824641,0.314728802,0.339189935,0.43972893,0.539602812
WP_151648932.1,0.067679316,0.400497915,0.773708216,0.948084595,0.984187122,0.994599708,0.796147988,0.475202574,0.335529863,0.216520476,0.128640997,0.086193102,0.062053851,0.04947778,0.039114687
WP_131004249.1,0.131526287,0.617497084,0.912171214,0.979881929,0.951733393,0.738692326,0.541401829,0.359351456,0.256757936,0.201904202,0.154302953,0.135119548,0.126703975,0.122432203,0.122959338
WP_027534085.1,0.178127493,0.531434852,0.813240145,0.953567325,0.982021756,0.914459046,0.713065809,0.474472584,0.347713038,0.277144862,0.206511899,0.177258893,0.165811603,0.168199385,0.156712842
WP_028174364.1,0.119416685,0.716931253,0.91474567,0.986071504,0.982300928,0.977198033,0.849587808,0.637578441,0.489121817,0.341728463,0.216483276,0.141722987,0.100266383,0.078529506,0.060431303
WP_212298685.1,0.417608242,0.69223962,0.874389252,0.966729481,0.996986846,0.955241723,0.836539514,0.654522995,0.55235337,0.481177569,0.446399323,0.431949142,0.405914252,0.404228324,0.394237841
WP_148771108.1,0.057108657,0.578854481,0.877222264,0.993270951,0.988504727,0.971555481,0.770570005,0.462176694,0.313505557,0.191504942,0.110085294,0.068269145,0.047163442,0.037796013,0.02859713
WP_247349580.1,0.572305863,0.577630104,0.698654468,0.75836906,0.877174506,0.9518595,0.881386754,0.771693098,0.718608063,0.654078094,0.586425224,0.587379971,0.601203689,0.736533869,0.82675757
WP_234679747.1,0.094171842,0.631052483,0.861261489,0.948597175,0.991963628,0.932533449,0.794577227,0.547495721,0.403766293,0.272575073,0.167502238,0.110308688,0.080992585,0.066220221,0.053248132
WP_200472908.1,0.0757613,0.537452016,0.833368412,0.964439675,0.983924928,0.991033183,0.791155179,0.478035848,0.338906284,0.211068133,0.131729009,0.08829003,0.06475155,0.052873481,0.042583853
WP_148756035.1,0.168527769,0.519692271,0.800276039,0.923797949,0.999888917,0.911636635,0.748581156,0.488005943,0.357667333,0.272729886,0.204232535,0.160774146,0.155825756,0.142814935,0.142188873
WP_143841061.1,0.080137814,0.646270477,0.910646981,0.994489518,0.981223958,0.973795176,0.813613065,0.53581213,0.388179435,0.254563742,0.149046523,0.096312548,0.070045428,0.056539837,0.045524333
WP_008569482.1,0.702940331,0.80170516,0.886979299,0.956685049,0.989622579,0.981939986,0.936739628,0.7973348,0.799302681,0.736526386,0.736159567,0.709799602,0.677523914,0.698111941,0.67688281
WP_145629325.1,0.136248352,0.639896347,0.883563916,0.984820463,0.987064116,0.967228688,0.830024799,0.568863968,0.427592361,0.296648144,0.202793794,0.153955488,0.126711222,0.120450058,0.11201626
WP_247443909.1,0.088172062,0.642165275,0.893807713,0.982811773,0.984747331,0.944347673,0.796308501,0.540830882,0.391953318,0.259896925,0.162358738,0.107941741,0.079815074,0.066063302,0.05325045
WP_188104820.1,0.109424147,0.614330535,0.87979607,0.990731895,0.992203208,0.971221813,0.821226811,0.555440601,0.401017044,0.275486559,0.173838038,0.124771749,0.098934443,0.088155914,0.080442415
WP_212310313.1,0.113125672,0.350582309,0.704414951,0.891343827,0.914433713,1,0.775508345,0.460514124,0.359362218,0.250377048,0.17049863,0.130910837,0.106197443,0.097633479,0.088863272
WP_092115662.1,0.169084119,0.389961433,0.786694053,0.968255691,0.957271354,1,0.807077601,0.496044441,0.433245841,0.350170997,0.285779626,0.263560742,0.264407603,0.271561142,0.247123402
WP_211982803.1,0.134816229,0.49952476,0.836749609,0.962846053,0.970873492,0.993956287,0.842310135,0.565368076,0.466096086,0.344990271,0.237910445,0.188072581,0.165168825,0.153047431,0.128918852
WP_139863556.1,0.117764433,0.461998194,0.804188568,0.939820594,0.948376844,1,0.829298809,0.54206565,0.430057103,0.300917107,0.20223537,0.150546451,0.124702366,0.112869411,0.091304565
WP_225712291.1,0.830943566,0.85631429,0.849092453,0.876245856,0.947449838,0.897801177,0.869874824,0.875074774,0.858523048,0.878560945,0.834088912,0.832357486,0.808827921,0.802216425,0.819318494
WP_050405229.1,0.102450536,0.373254749,0.778525155,0.983495448,0.987578948,1,0.789173252,0.468857793,0.353006885,0.25382071,0.171387125,0.130724643,0.120229879,0.116896693,0.098966513
TMJ84888.1,0.114612769,0.715814072,0.923280811,0.995258388,0.989261,0.994046195,0.88259835,0.62784565,0.488269036,0.340155098,0.212206028,0.137130244,0.093637183,0.068351876,0.048261685
WP_212016363.1,0.096715024,0.378464828,0.758033052,0.944787659,0.960390474,1,0.787003555,0.473604795,0.359052403,0.249248365,0.163119017,0.119984012,0.102269856,0.092892953,0.076724516
WP_176529971.1,0.103955629,0.385334784,0.767369589,0.952676511,0.964290143,1,0.76834535,0.451011436,0.345942879,0.240520682,0.172461851,0.132396319,0.120567681,0.115078441,0.09788144
WP_207831543.1,0.093986425,0.372738586,0.735805565,0.909369835,0.982893698,0.962373253,0.731391038,0.421538339,0.32615629,0.223454818,0.154900993,0.120438735,0.104379897,0.10189093,0.085711085
WP_173637821.1,0.117397691,0.419661263,0.788739208,0.955052675,0.957903854,1,0.79383806,0.498789218,0.389850363,0.280621103,0.194326105,0.154709168,0.135987261,0.126482991,0.103169797
WP_050419331.1,0.098199904,0.373635396,0.761407324,0.950777759,0.973638528,1,0.787926519,0.461047149,0.352301436,0.249088939,0.16888998,0.133180701,0.115313882,0.106058186,0.093191452
WP_095735760.1,0.092906761,0.356335565,0.746683094,0.9504731,0.985315044,0.994314768,0.762152797,0.443792122,0.341805324,0.241583029,0.166188838,0.133822922,0.120156674,0.118129396,0.09978429
WP_097675455.1,0.801177833,0.821200141,0.859249488,0.855686306,0.985514475,0.865910076,0.882669229,0.871250788,0.819456808,0.82711687,0.791464445,0.757331713,0.768359152,0.769350268,0.754187019
WP_076859038.1,0.110392031,0.400603284,0.786744346,0.959568121,0.984054724,0.999063167,0.810479864,0.492660734,0.388135766,0.274845078,0.186748483,0.145288314,0.128689611,0.12495284,0.111311425
WP_146987503.1,0.183541674,0.39707459,0.741703144,0.917932235,0.970191647,1,0.820611972,0.51927566,0.417450701,0.319007507,0.241051384,0.208842377,0.195468869,0.209443965,0.20950383
WP_028340086.1,0.093140042,0.376346281,0.749656266,0.930945066,0.967081472,1,0.766514905,0.449411697,0.341827791,0.240029795,0.162263193,0.124987835,0.107960835,0.102576645,0.08430284
WP_076834179.1,0.119694465,0.402172538,0.757714529,0.915392434,0.956559264,0.987821037,0.816160986,0.530847964,0.427496258,0.304312718,0.209845383,0.161688819,0.13819763,0.127454344,0.108489657
WP_137478651.1,0.239871624,0.457510588,0.760587113,0.927326948,0.956497644,1,0.827971621,0.565648193,0.469749188,0.370510562,0.297212056,0.261082843,0.257539327,0.290509344,0.31610883
WP_194403578.1,0.097707747,0.666031511,0.908680622,0.996275335,0.97954742,0.968783865,0.826045986,0.566650735,0.415490899,0.28437211,0.175256039,0.117499545,0.083517606,0.068111976,0.053437086
WP_135176694.1,0.101721982,0.64613308,0.899825126,0.991889383,0.979253235,0.982734912,0.826768651,0.55445672,0.408709296,0.275878656,0.171765914,0.115638146,0.089134851,0.074112698,0.063311064
WP_249756897.1,0.152478017,0.670923449,0.896719609,0.983157234,0.98556736,0.990495875,0.84674142,0.603591056,0.460785904,0.33181808,0.229830097,0.173334549,0.142846678,0.122951374,0.108562045
WP_027546467.1,0.785925075,0.858829005,0.89064641,0.919529487,0.954795942,0.960076069,0.945815971,0.882093375,0.864849091,0.834930381,0.797355937,0.805526911,0.789375857,0.789031213,0.763211538
WP_162496350.1,0.097526054,0.685602216,0.913792851,0.997873845,0.993947388,0.975657298,0.835172212,0.584651143,0.43824911,0.298621319,0.185166604,0.121175052,0.084585482,0.067036648,0.048936866
WP_027574619.1,0.122547375,0.5831835,0.872019343,0.988698931,0.990116028,0.947624902,0.747189843,0.470964739,0.357401382,0.252339168,0.178908951,0.138099222,0.119660959,0.111739579,0.098695522
WP_025037731.1,0.058754905,0.530245892,0.854846956,1,0.9670816,0.9775287,0.734645195,0.427370269,0.280203915,0.173181023,0.103820848,0.071594676,0.055242626,0.04755881,0.045044047
WP_197959052.1,0.055837541,0.579462121,0.869665925,0.988710065,0.979033543,0.970084181,0.775047149,0.473628901,0.320762817,0.198220802,0.112990083,0.071481092,0.048986769,0.038020213,0.028080865
WP_197949706.1,0.082151179,0.618581523,0.885927407,0.995341825,0.985389468,0.961483656,0.800683897,0.514825195,0.36355118,0.234234197,0.142029874,0.095170045,0.07186702,0.061128534,0.048357517
RTM13511.1,0.115006695,0.634939756,0.87165629,0.968574792,0.994630469,0.948696901,0.805542035,0.554088711,0.409768292,0.278559673,0.185206188,0.130914171,0.105516309,0.092238608,0.084176204
WP_247559499.1,0.104285805,0.679653618,0.91010522,0.98113676,0.988182334,0.968844438,0.825312527,0.574798344,0.43899099,0.301109379,0.190786111,0.127549759,0.094909368,0.079886673,0.064485792
WP_128927017.1,0.090904122,0.636605217,0.880321235,0.973775973,0.998744426,0.963457802,0.800764345,0.541839773,0.397867034,0.264702887,0.16609387,0.110640032,0.078782569,0.065447148,0.052803238
WP_097661979.1,0.112824436,0.654069828,0.896349771,0.983432868,0.993073401,0.974466659,0.810938876,0.552253192,0.411095644,0.279538563,0.184046607,0.130592129,0.10122201,0.083209151,0.0682101
WP_212379271.1,0.113884062,0.695385036,0.896902302,0.979922339,0.99133539,0.964981887,0.831207631,0.595022877,0.446457575,0.309301903,0.199964548,0.136109418,0.101988159,0.083006407,0.067445295
WP_128919776.1,0.146610655,0.723950796,0.914731556,0.972805885,0.980366821,0.989083604,0.873779949,0.654708339,0.52683432,0.376038337,0.248543576,0.170599103,0.130812824,0.109816875,0.09139047
WP_158670195.1,0.11930353,0.673804843,0.90956995,0.993450665,0.986617098,0.982912191,0.824812422,0.561173226,0.418784176,0.286369379,0.188072806,0.134578057,0.106783129,0.090867418,0.07706339
WP_174718775.1,0.097112973,0.663688706,0.911771434,0.996548953,0.984291463,0.991645905,0.831300769,0.567754502,0.417551596,0.27700199,0.170883969,0.117883566,0.087393699,0.071966425,0.057977667
WP_162406692.1,0.369867551,0.58238227,0.745553722,0.886848758,0.914536641,0.888047848,0.806206706,0.622886068,0.566586231,0.474221118,0.424698798,0.369941219,0.354591073,0.391486076,0.441433952
WP_162308672.1,0.060317191,0.610591893,0.878271288,0.987224077,0.973550827,0.98022754,0.787191755,0.499880163,0.346588904,0.213415148,0.12287535,0.077508446,0.054209022,0.042874686,0.032602461
WP_199581264.1,0.065000205,0.579720123,0.868544288,0.983269766,0.988040761,0.953103709,0.761637251,0.459567632,0.313637593,0.196587957,0.116726799,0.078902876,0.05573474,0.045081428,0.035416864
WP_183257410.1,0.066012179,0.616981185,0.881650512,0.987617738,0.966999711,0.969794621,0.790903014,0.502965598,0.346386238,0.218926803,0.126722512,0.081621723,0.055390812,0.044776021,0.033489843
WP_212250393.1,0.090504573,0.664726429,0.901407495,0.985608166,0.97599323,0.977679716,0.829347379,0.578901573,0.420668059,0.280408311,0.17008246,0.111303157,0.079604687,0.064158921,0.048021934
WP_183708190.1,0.072311864,0.629454003,0.898728004,0.994724555,0.994051354,0.976201009,0.809651734,0.530639538,0.373955486,0.238061979,0.140229296,0.09101884,0.063939793,0.051188501,0.038765091
WP_126255572.1,0.087707934,0.63377092,0.885137917,0.98427516,0.987365952,0.973840652,0.795399472,0.521108627,0.378228178,0.251973751,0.155830599,0.104908314,0.078335829,0.066389399,0.053192348
WP_135161825.1,0.349481148,0.627445517,0.863890396,0.964512916,0.973259335,0.970503925,0.780061423,0.579879794,0.498498001,0.435981247,0.385697248,0.368840137,0.351124132,0.348871272,0.342029384
WP_157283946.1,0.069122598,0.576041806,0.870812207,0.986315393,0.974078548,0.95160788,0.769881142,0.458867559,0.317529157,0.203573134,0.123123985,0.081060134,0.060660078,0.050637692,0.041308568
WP_165637881.1,0.150773199,0.712416957,0.916372301,0.982756176,1,0.980951147,0.85674617,0.62666863,0.490422976,0.355498223,0.239132911,0.173377211,0.134986354,0.113263331,0.095814074
WP_212284395.1,0.071334175,0.573839627,0.866354157,0.990355303,0.974539086,0.96844766,0.770964553,0.471030179,0.320541359,0.200137695,0.124530352,0.084978824,0.061006839,0.049667314,0.040747729
WP_181770129.1,0.064802198,0.601626309,0.885999917,0.989933827,0.987959997,0.987390056,0.801326173,0.51381922,0.349371028,0.218778492,0.126296613,0.082580364,0.057766196,0.04872204,0.037197683
WP_063202730.1,0.068515513,0.605433653,0.885017498,0.992658597,0.973691642,0.977342927,0.78126308,0.503627285,0.344539468,0.218584123,0.131431566,0.087482192,0.062766317,0.051633709,0.039126022
WP_211416524.1,0.065622655,0.603134205,0.879058768,0.989490173,0.998412259,0.968861487,0.791266037,0.499894359,0.343761339,0.218987785,0.128222059,0.082893495,0.060768527,0.05233185,0.040860843
WP_212081000.1,0.07945787,0.599706408,0.882814812,0.987231405,0.988735531,0.964001491,0.787224325,0.503544787,0.356921241,0.232223912,0.143233626,0.097046846,0.070557642,0.058252457,0.044928731
WP_028181803.1,0.117122942,0.658843221,0.904999459,0.989484598,0.995858521,0.987265491,0.835498039,0.589596615,0.438986069,0.302377389,0.195966438,0.137364297,0.108715944,0.096162852,0.082942454
WP_131870916.1,0.100501218,0.596248455,0.856224836,0.962818274,0.993412519,0.953582267,0.79196697,0.526537733,0.387817386,0.263929005,0.169135385,0.117843255,0.093480895,0.087687495,0.081678416
WP_036007934.1,0.320881982,0.624286259,0.862486631,0.981293269,0.980980752,0.988367042,0.810474582,0.578523316,0.49100341,0.438658219,0.364291115,0.338162589,0.32909373,0.339899958,0.326217619
WP_225148095.1,0.087662243,0.567887411,0.862575799,0.991873094,0.989340318,0.964185998,0.787140142,0.488435204,0.339244823,0.226541716,0.144120439,0.104719642,0.081038353,0.071381436,0.064380966
WP_225182849.1,0.074499812,0.585833731,0.866001225,0.987096155,0.973570322,0.968166793,0.784775627,0.493939697,0.349131083,0.232520283,0.14243748,0.096978694,0.068478698,0.058204928,0.044383661
WP_057026632.1,0.095645248,0.608318501,0.885151932,0.990454755,0.987044925,0.956831017,0.796886897,0.521280926,0.378690462,0.25450749,0.164484731,0.115945758,0.088811438,0.074406621,0.060274601
WP_028137794.1,0.376500531,0.665011625,0.871513853,0.972417104,0.994312966,0.965028022,0.803015378,0.603361385,0.516696704,0.451870524,0.420047555,0.390377057,0.376994249,0.366371368,0.362238796
WP_200456310.1,0.090899086,0.463547073,0.784529676,0.909956511,0.965015106,0.964371472,0.698602485,0.408034186,0.283393916,0.193838857,0.128562792,0.100114754,0.082354504,0.077921032,0.069756331
WP_122402182.1,0.223101059,0.523103823,0.786620052,0.936523548,0.999787442,0.921084205,0.737963517,0.508074981,0.387181815,0.310488562,0.247298998,0.226984392,0.209268038,0.214887419,0.209790172
WP_209296140.1,0.268124742,0.539456198,0.783273299,0.947348494,0.979859379,0.949365133,0.817582359,0.539183257,0.452487719,0.349205369,0.294213128,0.252879142,0.252996618,0.240087122,0.241660254
WP_074121026.1,0.105512685,0.509041548,0.806605051,0.942449336,0.958912136,1,0.764288752,0.460842745,0.328042432,0.222433976,0.14778922,0.113136371,0.09122736,0.082623092,0.078604383
WP_071911675.1,0.067355,0.539111072,0.85032243,0.98475561,0.991020605,0.95754576,0.742221642,0.43277176,0.289110249,0.182775303,0.109706097,0.075465662,0.056674189,0.049747483,0.041491865
WP_041959045.1,0.112672946,0.721063893,0.908158726,0.977439954,0.989293096,0.960953692,0.841706078,0.63670136,0.492719058,0.340930067,0.213264046,0.136482342,0.093950213,0.069620293,0.051096942
WP_028156722.1,0.096726658,0.590497378,0.882190419,1,0.995898327,0.970618131,0.776007907,0.484709893,0.35007618,0.236055664,0.151334612,0.111121598,0.087310268,0.080433384,0.07262168
WP_212436204.1,0.08557558,0.612107441,0.856557597,0.944646231,1,0.934936462,0.778091215,0.5248116,0.382472396,0.25032723,0.152680435,0.098056264,0.074601338,0.059408881,0.046696408
WP_063981985.1,0.081541623,0.559529465,0.86439868,0.994524839,0.985395542,0.96873289,0.762265505,0.457662737,0.318112144,0.203307806,0.12781498,0.090610712,0.071065782,0.061968708,0.052895199
WP_014493625.1,0.137022906,0.70195757,0.868138211,0.920150004,1,0.912166514,0.81792959,0.625296496,0.494702875,0.355773265,0.233162582,0.157861987,0.117050221,0.094359615,0.074562502
WP_166100493.1,0.59302075,0.754265747,0.872830075,0.930072163,1,0.899099415,0.839158758,0.725676864,0.676428675,0.621650335,0.610854547,0.591755901,0.588005171,0.567064444,0.576562287
WP_028151284.1,0.273749716,0.628685644,0.87512637,0.98451269,0.983588041,0.957171208,0.769068751,0.540513856,0.431411065,0.364236152,0.301076597,0.286123701,0.270497943,0.264545247,0.257284521
WP_212473160.1,0.085487414,0.640701041,0.89915163,0.990647349,0.980077432,0.966102062,0.801090103,0.521269233,0.377594989,0.246292795,0.151176527,0.104083673,0.076715611,0.063383777,0.052280901
WP_008139562.1,0.134690487,0.722942431,0.925648582,0.985298515,0.991687895,0.992845565,0.858153377,0.629092392,0.487501255,0.341904813,0.226387648,0.159416801,0.119585223,0.099934438,0.080381931
WP_247989824.1,0.894604537,0.912432656,0.945536005,0.917608201,0.975637928,0.932014541,0.95606221,0.983273916,0.914605017,0.903445164,0.898221401,0.848162853,0.857730519,0.84692759,0.85378428
WP_162307661.1,0.091642615,0.680912864,0.910574084,0.992033358,0.984873669,0.995027421,0.836862028,0.578223747,0.434296266,0.292490589,0.176727357,0.11299645,0.079127206,0.062321399,0.047146499
WP_084807016.1,0.327524581,0.55666909,0.741277256,0.886438637,0.988371955,0.914015657,0.810015643,0.637436036,0.510241776,0.409545566,0.374217019,0.380870333,0.328666977,0.343396381,0.333706898
WP_128945316.1,0.887420691,0.869523524,0.883630638,0.89992008,0.921917712,0.949527052,0.892087802,0.914342552,0.882978397,0.86851657,0.858849117,0.858797835,0.844981257,0.839552281,0.83066869
WP_128932460.1,0.122537432,0.633807088,0.859956321,0.938569589,0.99389165,0.927932994,0.798200969,0.564346614,0.427344068,0.298500093,0.199941134,0.140339046,0.108679863,0.092017831,0.077347314
WP_091896411.1,0.081518763,0.612272555,0.879635976,0.986026619,0.989833165,0.97426239,0.802579985,0.50938165,0.365391107,0.232281027,0.144292498,0.096815624,0.07204154,0.060938612,0.049102866
WP_247280489.1,0.115970411,0.705498235,0.910794611,0.984142621,0.978173244,0.975214847,0.848476945,0.622304142,0.478832045,0.333629942,0.210813548,0.138587838,0.099325338,0.078973961,0.059281555
WP_130211755.1,0.129415771,0.71356643,0.921153311,0.992115856,0.985562089,0.985447552,0.8582285,0.618579629,0.485062129,0.343422697,0.219781103,0.149652265,0.112794674,0.092148442,0.075289001
WP_247302097.1,0.124627727,0.752277515,0.929715216,0.986392504,0.980752056,0.992515321,0.874158089,0.653602458,0.515603551,0.367362938,0.23194088,0.15164876,0.104491298,0.080716934,0.060092064
WP_166814769.1,0.459555249,0.705909485,0.873914956,0.975182586,0.98783657,0.977084058,0.805016859,0.665010588,0.585186896,0.530081806,0.487139553,0.462654055,0.45732189,0.443687212,0.443097585
MBJ7405103.1,0.083530285,0.735439175,0.937118526,1,0.972714304,0.934581601,0.750512433,0.471297756,0.330794131,0.221423104,0.143422441,0.101237544,0.078483032,0.068391962,0.05459329
WP_211387066.1,0.133137859,0.547258573,0.841515573,0.978805269,1,0.952583489,0.775168659,0.503129781,0.369748708,0.272328567,0.187455096,0.15141879,0.130668898,0.137280609,0.133365909
BCE24060.1,0.149554031,0.520486193,0.837429326,0.98459601,0.995963286,0.967526182,0.739301338,0.443119589,0.32609605,0.244598568,0.187530174,0.157608586,0.142107466,0.142378904,0.13320361
WP_161533967.1,0.090194561,0.685985837,0.910496215,0.99099789,0.994111787,0.990292234,0.849128863,0.58837993,0.440494569,0.291455616,0.175722539,0.11190168,0.07596737,0.056939053,0.040776092
WP_220014110.1,0.075276155,0.605724182,0.883483399,0.992563461,1,0.986913212,0.79789253,0.508055454,0.356481615,0.23188538,0.137765669,0.090762557,0.06738748,0.061186957,0.055905972
WP_092188056.1,0.067832005,0.618456595,0.890449824,0.98984346,0.99316293,0.981917936,0.806119033,0.51322964,0.364818439,0.230185337,0.134392838,0.08400615,0.058237068,0.044272839,0.032268667
WP_211388572.1,0.165641392,0.53011459,0.833214538,0.959455811,1,0.933816329,0.736936536,0.458194149,0.350726998,0.26428789,0.208733236,0.189701076,0.175031366,0.16487018,0.165898747
WP_060912640.1,0.064308817,0.642271457,0.868417807,0.963167138,0.986026426,0.985432857,0.785065895,0.479484466,0.323355065,0.200358312,0.118811651,0.073880273,0.054043279,0.043979835,0.03891213
WP_239625637.1,0.07944895,0.607985075,0.874061443,0.96750101,0.991255754,0.966913355,0.787208582,0.520006742,0.373816944,0.242903482,0.147314633,0.093398805,0.067814962,0.055398801,0.042801131
WP_247473966.1,0.081959684,0.587321165,0.888171817,1,0.969435431,0.951194562,0.740974185,0.447710017,0.312908949,0.209508449,0.131900834,0.093404829,0.075870418,0.068064777,0.056601667
