iterations,js_dist,trial,candidate_id,actual_score,predicted_mean,predicted_sd,algorithm
5,0.1636758705455966,7,hydrogenobacter_thermophilus,5.647118403,4.767662793771091,0.7941480469680499,TreeGazer UCB
6,0.15541576695022835,7,deinococcus_deserti,5.552638424,4.693835205286806,0.8157117060910593,TreeGazer UCB
7,0.15229588572105507,7,dactylosporangium_aurantiacum,4.380092395,4.574854499425809,0.8383823811706199,TreeGazer UCB
8,0.15039420560059807,7,desulfurella_acetivorans,5.41880606,4.7726553233849325,0.7988922670192891,TreeGazer UCB
9,0.14948370030782882,7,oenococcus_oeni,4.247022246,4.66051815511383,0.8200100447409987,TreeGazer UCB
10,0.15747266730923987,7,flavobacterium_hydatis,5.196048915,4.729166799864751,0.8098378888696461,TreeGazer UCB
11,0.15866805858946967,7,salinibacter_ruber,4.014173344,4.7223572525005695,0.7989728745172948,TreeGazer UCB
12,0.13677828234534878,7,sphaerochaeta_pleomorpha,5.422264675,4.730648149842525,0.8093247323557224,TreeGazer UCB
13,0.13529295627587085,7,bartonella_quintana,4.840001928,4.689063923620149,0.8136263095562012,TreeGazer UCB
14,0.13236464390428776,7,acaryochloris_marina,3.779491877,4.693771505355458,0.8110635101100703,TreeGazer UCB
15,0.1266885779985404,7,ferrimicrobium_acidiphilum,5.329843014,4.6987368674047625,0.7858908004554166,TreeGazer UCB
16,0.12616885423070237,7,brachyspira_pilosicoli,5.288961354,4.725256026732994,0.7883290077119132,TreeGazer UCB
17,0.1268547032475355,7,leptospira_interrogans,5.343948329,4.797100359054509,0.7635783542159369,TreeGazer UCB
18,0.12749023803973597,7,spirulina_subsalsa,3.394023427,4.7229408453926265,0.7895599360915919,TreeGazer UCB
19,0.1390324391031395,7,thermococcus_sibiricus,4.744256517,4.543722262852864,0.8158338458602209,TreeGazer UCB
20,0.13638673766584422,7,allofrancisella_guangzhouensis,5.450643749,4.757120132300064,0.7714285824953332,TreeGazer UCB
21,0.1339157986659424,7,acetomicrobium_flavidum,5.70887816,4.757248266583893,0.7829154733963853,TreeGazer UCB
22,0.12111025217403122,7,patulibacter_medicamentivorans,5.347159212,4.773458500272732,0.7891997870691987,TreeGazer UCB
23,0.1212618667095812,7,thermomicrobium_roseum,5.198183008,4.629682829938635,0.8085573408613603,TreeGazer UCB
24,0.12215889846351745,7,pyrinomonas_methylaliphatogenes,5.213073696,4.6211023124964985,0.8193699267000228,TreeGazer UCB
25,0.12393351831011382,7,chlamydia_trachomatis,5.36870687,4.519680397410195,0.8267107894717535,TreeGazer UCB
26,0.12437859638559381,7,mycoplasma_mycoides,5.34736067,4.547703071043538,0.8402936398798233,TreeGazer UCB
27,0.125725168740606,7,pedobacter_hartonius,4.956805972,4.797526046241217,0.7735725540960344,TreeGazer UCB
28,0.1288830436457379,7,mesomycoplasma_hyorhinis,5.37732919,4.571916574551565,0.815713697796962,TreeGazer UCB
29,0.12944263668206193,7,mycoplasma_mobile,5.283073402,4.642736237044097,0.8021219124870568,TreeGazer UCB
30,0.13176264089608525,7,gemmobacter_aquatilis,5.212941486,4.863791067973167,0.768214422172295,TreeGazer UCB
31,0.13439598247070228,7,bryobacter_aggregatus,5.081068644,4.628192446637316,0.8225941627902189,TreeGazer UCB
32,0.13735932802799644,7,mycoplasmopsis_arginini,5.516576932,4.793563710267357,0.7701176250268247,TreeGazer UCB
33,0.132803936241814,7,bombiscardovia_coagulans,5.46635599,4.822264733738631,0.760749318483774,TreeGazer UCB
34,0.13073841224602176,7,methanocella_arvoryzae,5.513734849,4.852972638567205,0.7583155898190925,TreeGazer UCB
35,0.12732897507945828,7,rhodanobacter_fulvus,5.115999521,4.821952155486159,0.7649191356774246,TreeGazer UCB
36,0.13031408273856004,7,haloarcula_marismortui,3.790995192,4.289686794902496,0.867992681351934,TreeGazer UCB
37,0.12586068073663062,7,pseudarthrobacter_chlorophenolicus,5.711370503,4.877966579223955,0.7287152682034951,TreeGazer UCB
38,0.11496283023717241,7,thermotoga_neapolitana,4.726095613,4.866989747341396,0.730595227429642,TreeGazer UCB
39,0.11569518923764965,7,mycoplasmoides_pneumoniae,5.211530543,4.5973795599708245,0.7817774885951413,TreeGazer UCB
40,0.11834263577412178,7,porphyromonas_macacae,5.927054753,4.899868085068077,0.7425562978682887,TreeGazer UCB
41,0.1123242720331875,7,methylophaga_frappieri,5.412945099,4.895369782436647,0.737315414479949,TreeGazer UCB
42,0.11168703484701313,7,mesomycoplasma_flocculare,4.884357363,4.616981909547718,0.7860160285438416,TreeGazer UCB
43,0.11656306376015335,7,prosthecobacter_debontii,3.959312371,4.556636340624214,0.7872458120059792,TreeGazer UCB
44,0.10586805089368147,7,desulfurobacterium_thermolithotrophum,5.619653187,5.029378801467716,0.6729867542249494,TreeGazer UCB
45,0.0983978814201436,7,fibrobacter_intestinalis,5.685238354,4.517287226414098,0.7882172604827888,TreeGazer UCB
46,0.09130126700944219,7,chrysiogenes_arsenatis,5.298928151,4.989202518308519,0.7048633375253381,TreeGazer UCB
47,0.09291199172822669,7,bdellovibrio_bacteriovorus,5.459272283,4.970097098430495,0.6974336489615348,TreeGazer UCB
48,0.09061254491818051,7,desulfatibacillum_alkenivorans,5.449833526,4.628797666246919,0.7786738136788023,TreeGazer UCB
49,0.08903302729655048,7,shewanella_loihica,5.611779846,4.734724583294071,0.8108370283732516,TreeGazer UCB
50,0.08350009710443823,7,helicobacter_acinonychis,3.978168726,4.798470399997325,0.736664434161676,TreeGazer UCB
51,0.07586546666897159,7,sorangium_cellulosum,4.762499514,4.489715318596943,0.7803431710963622,TreeGazer UCB
52,0.08265124705358218,7,streptomyces_coelicolor,5.520794484,5.014173699331735,0.6873814291645972,TreeGazer UCB
53,0.07901578426182589,7,rickettsiella_massiliensis,4.459729958,4.99811092243841,0.7051718760876122,TreeGazer UCB
54,0.07641515255828404,7,pseudothermotoga_lettingae,5.390927013,4.932303999568164,0.699172356554594,TreeGazer UCB
55,0.07622293713980975,7,actinocatenispora_sera,3.86683608,4.993695511563452,0.6762560142937633,TreeGazer UCB
56,0.07500590408226444,7,salinispora_arenicola,5.636848729,4.353609768165026,0.8291748806594413,TreeGazer UCB
57,0.06870755508639385,7,capnocytophaga_ochracea,3.925876737,4.572714469626108,0.7617833784007032,TreeGazer UCB
58,0.0694676469322977,7,alkaliphilus_oremlandii,5.338165158,5.00996920037102,0.6615123959079076,TreeGazer UCB
59,0.06975832601561545,7,sphingopyxis_alaskensis,5.151833888,4.992320952308424,0.6645941052135654,TreeGazer UCB
60,0.07054476934810196,7,syntrophomonas_wolfei,5.75638017,4.966204153090086,0.6714697389948231,TreeGazer UCB
61,0.06462276848529028,7,salinispira_pacifica,5.190044958,5.088592773703418,0.6516442035470246,TreeGazer UCB
62,0.06598441034264507,7,lachnospira_multipara,3.412176489,4.5804884196921165,0.7491651486440248,TreeGazer UCB
63,0.07512917942166722,7,trichlorobacter_lovleyi,5.123311595,5.078925455523952,0.6501790730258369,TreeGazer UCB
64,0.0767538200205806,7,treponema_putidum,5.258961293,4.991355556812287,0.6771861567166172,TreeGazer UCB
65,0.07808936942207116,7,persephonella_hydrogeniphila,5.406908552,5.011423031926199,0.6680145872311755,TreeGazer UCB
66,0.07680892966990992,7,methanococcoides_burtonii,4.200448884,5.030498219226068,0.6694653477553362,TreeGazer UCB
67,0.07703317253303853,7,adlercreutzia_mucosicola,5.572562637,5.045058630844954,0.651935408898507,TreeGazer UCB
68,0.07175889102220685,7,paenibacillus_bovis,5.440688803,5.022604309294133,0.6622981079749842,TreeGazer UCB
69,0.06970636863544818,7,kushneria_avicenniae,3.906135606,5.078247702422892,0.6591521841316219,TreeGazer UCB
70,0.0717526463245803,7,natranaerobius_thermophilus,5.521989604,5.036273672213028,0.6570686653095132,TreeGazer UCB
71,0.06776987103679569,7,moorella_thermoacetica,5.429134351,5.058530707256892,0.653641081690407,TreeGazer UCB
72,0.0663407061856626,7,legionella_pneumophila,5.493734697,5.103202983823047,0.6351184177163463,TreeGazer UCB
73,0.06357658085162235,7,nonlabens_ulvanivorans,5.044175801,5.083154754884403,0.6404769286531966,TreeGazer UCB
74,0.06499958875270515,7,kosmotoga_olearia,5.535276999,5.052149302880959,0.6395086578480568,TreeGazer UCB
75,0.06134500046172028,7,heliomicrobium_modesticaldum,5.120140924,5.081924989746538,0.6526362668994836,TreeGazer UCB
76,0.06307632988299734,7,methanosarcina_acetivorans,5.286810935,4.942000839723986,0.6587939881688267,TreeGazer UCB
77,0.06404637148205823,7,acinetobacter_baylyi,5.737753028,5.062876091588612,0.6389942702312217,TreeGazer UCB
78,0.05842389173336734,7,xanthomonas_campestris,5.063042964,5.099934046023043,0.6173943330980244,TreeGazer UCB
79,0.061210459447325706,7,effusibacillus_pohliae,5.378378857,5.129737914401183,0.6129173702575621,TreeGazer UCB
80,0.060906542570552,7,corynebacterium_urealyticum,5.482602052,5.083298306209914,0.6218762639807224,TreeGazer UCB
81,0.058508044656794427,7,deinococcus_proteolyticus,5.768343295,5.146274465424544,0.6164154353518133,TreeGazer UCB
82,0.054760142689150075,7,oleiphilus_messinensis,4.198789436,5.098168524423472,0.6217082698273567,TreeGazer UCB
83,0.05582386561005787,7,lactococcus_lactis,5.484096703,5.041643818951662,0.6211032856509394,TreeGazer UCB
84,0.05326065594195217,7,caldanaerobacter_subterraneus,5.196148511,5.125333383694862,0.6244682553563142,TreeGazer UCB
85,0.05487360469559466,7,brucella_vulpis,5.537103268,4.974994256279899,0.6376735161185075,TreeGazer UCB
86,0.051288905132234316,7,streptomonospora_alba,4.014499859,5.131996976827424,0.6079342715477178,TreeGazer UCB
87,0.052384190839338575,7,thermodesulfobacterium_commune,5.218332683,5.152662461878584,0.6064676290333325,TreeGazer UCB
88,0.05385648800198319,7,fervidobacterium_islandicum,5.563044021,5.164840896665727,0.5894815009726693,TreeGazer UCB
89,0.049821545317576425,7,bordetella_petrii,5.273511812,5.150242645180808,0.598665379494302,TreeGazer UCB
90,0.05102871240008824,7,bacillus_cereus,5.482398733,5.148974156055421,0.586723675145873,TreeGazer UCB
91,0.04882458555471332,7,microbacterium_chocolatum,5.63930079,5.160703313242277,0.575086591391338,TreeGazer UCB
92,0.044320217927452235,7,acidimicrobium_ferrooxidans,5.18230196,5.15431355936316,0.5943489847748651,TreeGazer UCB
93,0.046552698884868744,7,paramagnetospirillum_magneticum,5.621954197,5.144181024019849,0.6006141705643133,TreeGazer UCB
94,0.04254941231305787,7,azorhizobium_caulinodans,4.948739946,5.147726012060397,0.5931919395089552,TreeGazer UCB
95,0.045022442511424336,7,rubritepida_flocculans,5.326331858,5.169405158810696,0.5858294800005512,TreeGazer UCB
96,0.04557650365471826,7,psychromonas_ingrahamii,3.696466508,5.216730574755592,0.5534134159921463,TreeGazer UCB
97,0.04889074687379326,7,desulfitobacterium_hafniense,5.51538364,5.1721628565919255,0.5685364389794421,TreeGazer UCB
98,0.04622244834663935,7,methylococcus_capsulatus,5.618410283,5.170594082730782,0.580026296829475,TreeGazer UCB
99,0.04269466743751298,7,sporolituus_thermophilus,5.486058847,5.18762280995389,0.5617293532698955,TreeGazer UCB
100,0.040836462806413044,7,marinobacter_nauticus,5.484093229,4.778691903320902,0.6417660261653856,TreeGazer UCB
101,0.03929440358738197,7,faecalibaculum_rodentium,4.024825313,4.365918459871803,0.7241276727168717,TreeGazer UCB
102,0.04072620095573709,7,histophilus_somni,5.575714832,5.215093967006348,0.5440827590549561,TreeGazer UCB
103,0.038079640745490216,7,erwinia_tasmaniensis,5.296639654,5.214538881825897,0.5426915608854836,TreeGazer UCB
104,0.038568298626842364,7,enterococcus_faecalis,5.305824379,5.197462981751544,0.5459371154919102,TreeGazer UCB
105,0.03932937840923692,7,pseudomonas_syringae,5.368487946,5.227523377562176,0.5304755629311569,TreeGazer UCB
106,0.039751207143861864,7,cellvibrio_japonicus,5.293300017,5.237353955249547,0.5405169985806724,TreeGazer UCB
107,0.041122587026003854,7,bacillus_subtilis,5.642410687,5.233430860732572,0.5380755192659618,TreeGazer UCB
108,0.03780103003469957,7,thermodesulfovibrio_yellowstonii,5.406210143,5.219954686750772,0.5409463849660312,TreeGazer UCB
109,0.03806555739753009,7,limosilactobacillus_reuteri,5.158050264,5.211875905674219,0.5375480801131324,TreeGazer UCB
110,0.03982838503661155,7,thermodesulfatator_atlanticus,5.287199254,5.208810000333325,0.5282462023315685,TreeGazer UCB
111,0.04161872947930769,7,mesonia_phycicola,5.757033427,5.2280600368105725,0.5345784390282174,TreeGazer UCB
112,0.038760120877499186,7,veillonella_seminalis,5.58520801,5.217540970430622,0.5263211843464118,TreeGazer UCB
113,0.03642686556324729,7,dissulfuribacter_thermophilus,5.66804702,5.203669082293641,0.5203673374985573,TreeGazer UCB
114,0.03457983967419415,7,geobacillus_kaustophilus,5.502457768,5.234351048362505,0.5181131062191298,TreeGazer UCB
115,0.03349493678415806,7,salipiger_mucosus,4.858795807,5.254084332707953,0.5102771764624342,TreeGazer UCB
116,0.033650376738046044,7,asanoa_hainanensis,4.021629975,4.520312448210257,0.7530504264860058,TreeGazer UCB
117,0.03497639234998339,7,helicobacter_rodentium,4.892453571,4.411651942229476,0.6958116843749028,TreeGazer UCB
118,0.037219171412492764,7,pseudoalteromonas_atlantica,4.285576609,5.3047558060789415,0.4728909299817725,TreeGazer UCB
119,0.03552905577067117,7,lysinibacillus_sphaericus,5.648809377,5.284598697615897,0.4688183639115079,TreeGazer UCB
120,0.033597142349522026,7,alkalilimnicola_ehrlichii,5.586095376,5.314664419962211,0.4455344580247468,TreeGazer UCB
121,0.03189743215056638,7,streptomyces_subrutilus,5.222384218,5.343250504833158,0.4547663543666922,TreeGazer UCB
122,0.03268168901582809,7,pyrococcus_furiosus,4.50187079,5.005081208849178,0.5155659528460981,TreeGazer UCB
123,0.02359698348837311,7,thermosipho_africanus,5.578641792,5.352566291553448,0.4236342237636305,TreeGazer UCB
124,0.021171859549428327,7,streptococcus_thermophilus,5.113074312,5.198328509961978,0.4571258448667124,TreeGazer UCB
125,0.022914620844726525,7,falsiroseomonas_stagni,5.443683031,5.340762327805511,0.4147143435923585,TreeGazer UCB
126,0.021130675969859836,7,archaeoglobus_fulgidus,5.536167993,5.344338562098382,0.4154546114324211,TreeGazer UCB
127,0.018932486452846738,7,bacillus_licheniformis,5.265918408,5.358534382913197,0.4150078820903897,TreeGazer UCB
128,0.02002714344325136,7,pseudoroseomonas_rhizosphaerae,5.419725095,5.325969426025697,0.4168497276847779,TreeGazer UCB
129,0.01919053102070845,7,micromonospora_viridifaciens,5.519736375,5.376130380025973,0.4055348920251796,TreeGazer UCB
130,0.01750929447686005,7,desulfurobacterium_atlanticum,5.798638672,5.379807919894112,0.4065732099207432,TreeGazer UCB
131,0.016528755209897012,7,lactobacillus_delbrueckii,5.617863155,5.379857846936523,0.3593562807158893,TreeGazer UCB
132,0.015561166278434862,7,fervidobacterium_nodosum,5.513950188,5.404300256411163,0.3464573529020339,TreeGazer UCB
133,0.014517634209473574,7,bartonella_henselae,5.356909658,5.033171512738993,0.4185514244884295,TreeGazer UCB
134,0.014779027105529061,7,aliivibrio_salmonicida,3.864038576,5.407670856861069,0.3425903046112865,TreeGazer UCB
135,0.014101871245553359,7,photobacterium_profundum,4.458361864,5.315001797999504,0.484358263072907,TreeGazer UCB
136,0.00878912333646933,7,vibrio_cholerae,5.568049479,5.236190477103542,0.4965211050362343,TreeGazer UCB
137,0.006652133054765384,7,escherichia_coli,5.556138165,5.36638896371798,0.3527356557572024,TreeGazer UCB
138,0.00546628656770308,7,geobacillus_thermodenitrificans,5.412354345,5.380924074808199,0.3458943067416344,TreeGazer UCB
139,0.004503083965185299,7,geobacillus_stearothermophilus,5.483154705,5.437342382932838,0.2757312618742057,TreeGazer UCB
140,0.004909760319544824,7,thermotoga_maritima,5.103182126,5.010290923104955,0.345011349912714,TreeGazer UCB
1,0.25856512264894776,8,vibrio_parahaemolyticus,5.429763218,4.605187980623575,0.7897465489197363,TreeGazer UCB
2,0.25977113207449354,8,fibrobacter_intestinalis,5.685238354,4.864225090385747,0.7256361626534811,TreeGazer UCB
3,0.258007992537447,8,mesomycoplasma_flocculare,4.884357363,4.947294446831929,0.7090104544839273,TreeGazer UCB
4,0.22016757564291123,8,desulfatibacillum_alkenivorans,5.449833526,4.918387586293406,0.6807271828547476,TreeGazer UCB
5,0.22168215545920436,8,mycoplasma_mycoides,5.34736067,4.953177636504219,0.6691867454666098,TreeGazer UCB
6,0.2238286276472149,8,bryobacter_aggregatus,5.081068644,4.959363797387654,0.6644517995919536,TreeGazer UCB
7,0.2204105941668494,8,mycoplasmoides_pneumoniae,5.211530543,4.916058125909901,0.6677245479131794,TreeGazer UCB
8,0.22218462748253004,8,dactylosporangium_aurantiacum,4.380092395,5.009538510383117,0.6494717899469387,TreeGazer UCB
9,0.1753052553364376,8,pseudobdellovibrio_exovorus,5.554079201,5.0135322902486426,0.615266891558583,TreeGazer UCB
10,0.17541842798249374,8,salinibacter_ruber,4.014173344,5.078073914107088,0.6024434721679587,TreeGazer UCB
11,0.1774809299751546,8,lachnospira_multipara,3.412176489,4.886570502035802,0.6495102671124838,TreeGazer UCB
12,0.14151308903679055,8,rubrobacter_radiotolerans,5.390019405,4.949246269372567,0.6889132664916932,TreeGazer UCB
13,0.1441632450585542,8,thermococcus_sibiricus,4.744256517,4.991328800645415,0.664332211848632,TreeGazer UCB
14,0.11746112710592856,8,brachyspira_pilosicoli,5.288961354,5.035981740444222,0.6458795597706896,TreeGazer UCB
15,0.12117364568253301,8,chlamydia_trachomatis,5.36870687,4.935741777111517,0.6655796514236005,TreeGazer UCB
16,0.12487443822277695,8,deinococcus_proteolyticus,5.768343295,5.011068205631207,0.6563834335703413,TreeGazer UCB
17,0.12134519065405967,8,bartonella_henselae,5.356909658,5.018066973131013,0.6511267183374226,TreeGazer UCB
18,0.12501271611411766,8,chondromyces_apiculatus,4.143701461,5.012717629263104,0.6575387597780381,TreeGazer UCB
19,0.11820657315428422,8,acaryochloris_marina,3.779491877,5.025904904320236,0.6401035906334039,TreeGazer UCB
20,0.10798095138308343,8,synechococcus_elongatus,5.268759789,4.94546019759457,0.70286277158486,TreeGazer UCB
21,0.11138165193552528,8,anaeromyxobacter_dehalogenans,5.34605488,5.022145026205074,0.6536667920985721,TreeGazer UCB
22,0.11514071594235172,8,sorangium_cellulosum,4.762499514,4.560469942180063,0.740854657588428,TreeGazer UCB
23,0.10670516497903627,8,prochlorococcus_marinus,3.261762106,4.951860013643241,0.6545361493912728,TreeGazer UCB
24,0.10457711105341871,8,eggerthia_catenaformis,5.032915491,4.958414719615303,0.68123105825012,TreeGazer UCB
25,0.09773745521928467,8,oenococcus_oeni,4.247022246,4.974973155630191,0.6920801532833893,TreeGazer UCB
26,0.08851408505202113,8,mycoplasma_mobile,5.283073402,4.887603287070173,0.7002690076544528,TreeGazer UCB
27,0.09221274764051829,8,spirulina_subsalsa,3.394023427,5.016927750576277,0.6580383769970116,TreeGazer UCB
28,0.10318314378896122,8,pseudothermotoga_lettingae,5.390927013,4.864127400062191,0.724107181971566,TreeGazer UCB
29,0.1046520674343088,8,desulfurella_acetivorans,5.41880606,4.933838508946705,0.7026998710251191,TreeGazer UCB
30,0.10557652331275531,8,chitinophaga_pinensis,5.230017392,4.890841280380358,0.7186698789372508,TreeGazer UCB
31,0.10805425348313857,8,mesomycoplasma_hyorhinis,5.37732919,4.803714297776653,0.7401909150158816,TreeGazer UCB
32,0.11046596418751682,8,haloarcula_marismortui,3.790995192,4.8270352322149215,0.7436587424775636,TreeGazer UCB
33,0.11018024944049208,8,halobacterium_salinarum,3.572083236,4.524232968690049,0.7953806789681874,TreeGazer UCB
34,0.11674731567098698,8,leptospira_interrogans,5.343948329,4.913454034036563,0.7023704678096118,TreeGazer UCB
35,0.11909770635460973,8,elusimicrobium_minutum,4.904174524,4.879253670355265,0.7358096531692139,TreeGazer UCB
36,0.11270033212847255,8,pyrinomonas_methylaliphatogenes,5.213073696,4.932301330926803,0.6947308318643665,TreeGazer UCB
37,0.11447036483272525,8,streptococcus_pneumoniae,4.853346831,5.035167655135559,0.665819158999688,TreeGazer UCB
38,0.11326580359597598,8,capnocytophaga_ochracea,3.925876737,4.537845914280343,0.7677380079927342,TreeGazer UCB
39,0.118577747543179,8,patulibacter_medicamentivorans,5.347159212,5.027580136341385,0.660110861720736,TreeGazer UCB
40,0.12025697549819875,8,mycoplasmopsis_arginini,5.516576932,5.03051257402988,0.6365793998307028,TreeGazer UCB
41,0.11617949998621413,8,asanoa_hainanensis,4.021629975,4.490535361387872,0.7611606867007571,TreeGazer UCB
42,0.12170968684264971,8,syntrophomonas_wolfei,5.75638017,5.060894975697703,0.6357977883847784,TreeGazer UCB
43,0.11501220071138267,8,rhodanobacter_fulvus,5.115999521,5.091684701732288,0.6354594784021594,TreeGazer UCB
44,0.11402484460166681,8,acetomicrobium_flavidum,5.70887816,5.057071078894774,0.6374419770144218,TreeGazer UCB
45,0.10840623281144145,8,pedobacter_hartonius,4.956805972,5.038893525961105,0.6426035653231155,TreeGazer UCB
46,0.1073214364412431,8,bombiscardovia_coagulans,5.46635599,5.088300754080395,0.6208158629046743,TreeGazer UCB
47,0.10490493000149483,8,treponema_putidum,5.258961293,5.1226232467170085,0.6240317814365405,TreeGazer UCB
48,0.10655771613875674,8,corynebacterium_urealyticum,5.482602052,5.1205959619381884,0.6103266889642802,TreeGazer UCB
49,0.10389681045183996,8,lactobacillus_delbrueckii,5.617863155,5.014908955884948,0.6452959865278868,TreeGazer UCB
50,0.09841823692646921,8,alkaliphilus_oremlandii,5.338165158,5.14777382070033,0.60149493498294,TreeGazer UCB
51,0.09997303160560941,8,methanocella_arvoryzae,5.513734849,5.127133066654359,0.6019958773934533,TreeGazer UCB
52,0.09704691673990207,8,pseudarthrobacter_chlorophenolicus,5.711370503,5.136459676541251,0.6116230106878756,TreeGazer UCB
53,0.09326959477124931,8,actinocatenispora_sera,3.86683608,5.154231237907113,0.5990030491734891,TreeGazer UCB
54,0.09879520387209297,8,salinispora_arenicola,5.636848729,4.492712104071232,0.7907898654146084,TreeGazer UCB
55,0.09513638343400649,8,acetohalobium_arabaticum,5.037710364,5.153622188411001,0.6162629247965767,TreeGazer UCB
56,0.09369509408602798,8,rickettsiella_massiliensis,4.459729958,5.127138607487972,0.5992004020757045,TreeGazer UCB
57,0.07938600839259867,8,gluconacetobacter_diazotrophicus,5.341998323,5.152531229496788,0.5842788618567237,TreeGazer UCB
58,0.08041989807343386,8,salipiger_mucosus,4.858795807,5.1580666966945685,0.5965713557769379,TreeGazer UCB
59,0.08152527136420985,8,bdellovibrio_bacteriovorus,5.459272283,5.1232919115135935,0.6003878332764822,TreeGazer UCB
60,0.0797898272460295,8,veillonella_seminalis,5.58520801,5.143518477288228,0.5988172503077233,TreeGazer UCB
61,0.07558505465591375,8,acinetobacter_baylyi,5.737753028,5.193715975341016,0.5825190764713497,TreeGazer UCB
62,0.07367277577657992,8,adlercreutzia_mucosicola,5.572562637,5.170047861062765,0.5900234945269011,TreeGazer UCB
63,0.07041634328248303,8,hydrogenobacter_thermophilus,5.647118403,5.148539537724162,0.601543480407851,TreeGazer UCB
64,0.06833303834076203,8,methanococcoides_burtonii,4.200448884,5.159864326464602,0.5886605158998707,TreeGazer UCB
65,0.06381296442696632,8,methanosarcina_acetivorans,5.286810935,4.979196132419911,0.7175517017921572,TreeGazer UCB
66,0.0642729378522733,8,methylocella_silvestris,5.06211949,5.153370128397707,0.5862732761320758,TreeGazer UCB
67,0.0628351440064796,8,porphyromonas_macacae,5.927054753,5.058996434961719,0.6057427261678128,TreeGazer UCB
68,0.06460582513562421,8,geotalea_daltonii,5.236493006,5.210104820301085,0.5927720162656127,TreeGazer UCB
69,0.06508036092156427,8,helicobacter_rodentium,4.892453571,4.408436441016377,0.7310421336896603,TreeGazer UCB
70,0.06721196506885123,8,dietzia_alimentaria,5.228056463,5.191590956046015,0.5769864999273467,TreeGazer UCB
71,0.0679039205227122,8,kosmotoga_olearia,5.535276999,5.185737515004196,0.575735509910927,TreeGazer UCB
72,0.06440288823361015,8,thermosipho_africanus,5.578641792,5.208183395683022,0.5691030132748763,TreeGazer UCB
73,0.06115516964253138,8,symbiobacterium_thermophilum,5.055113308,5.20720752470092,0.5801371177002228,TreeGazer UCB
74,0.06186008689803364,8,oleiphilus_messinensis,4.198789436,5.212278809010363,0.56357311666339,TreeGazer UCB
75,0.060475280334216286,8,marinobacter_nauticus,5.484093229,4.68326905135582,0.764550520984393,TreeGazer UCB
76,0.057821690250956605,8,natranaerobius_thermophilus,5.521989604,5.164802161171031,0.5723793563177512,TreeGazer UCB
77,0.0549405261520017,8,trichlorobacter_lovleyi,5.123311595,5.207622168140964,0.5663301993625245,TreeGazer UCB
78,0.05551065958767267,8,glaciecola_punicea,3.749879071,5.240897902865012,0.5671267868560773,TreeGazer UCB
79,0.058351921175619284,8,alteromonas_mediterranea,5.352618956,4.91233617198039,0.7607843809084145,TreeGazer UCB
80,0.05823368611517307,8,paenibacillus_bovis,5.440688803,5.153127271643584,0.5815405987675443,TreeGazer UCB
81,0.05683469043535328,8,salinispira_pacifica,5.190044958,5.184531122660824,0.5587613051384394,TreeGazer UCB
82,0.05760954381402047,8,virgibacillus_dokdonensis,5.711211548,5.223966258736047,0.5490231214840738,TreeGazer UCB
83,0.05632750229557134,8,kushneria_avicenniae,3.906135606,5.201506687144001,0.5553988892866328,TreeGazer UCB
84,0.062013303393753945,8,pseudomonas_syringae,5.368487946,5.2281660919115485,0.5386107363068844,TreeGazer UCB
85,0.061800587332248254,8,legionella_erythra,5.5056253,5.228728636596116,0.545524589511661,TreeGazer UCB
86,0.059431161857281534,8,xanthomonas_campestris,5.063042964,5.161402333900382,0.5487568726064163,TreeGazer UCB
87,0.06029561935661944,8,thermodesulfatator_atlanticus,5.287199254,5.249102297065565,0.5209808896032,TreeGazer UCB
88,0.06102543886033042,8,nonlabens_ulvanivorans,5.044175801,5.121544768066237,0.5495837311727023,TreeGazer UCB
89,0.0628378251496203,8,enterococcus_faecalis,5.305824379,5.254571820448743,0.527417665385294,TreeGazer UCB
90,0.06360623196769115,8,jeotgalibacillus_marinus,5.167653116,5.255784043856648,0.5138616392295314,TreeGazer UCB
91,0.06527198749657018,8,fervidobacterium_nodosum,5.513950188,5.245873019885222,0.5157407846013843,TreeGazer UCB
92,0.06264031959341658,8,streptomonospora_alba,4.014499859,5.26782928481036,0.5119360028230415,TreeGazer UCB
93,0.06698234298959858,8,psychromonas_ingrahamii,3.696466508,5.293377397300669,0.5099831976247685,TreeGazer UCB
94,0.07112609834802894,8,shewanella_frigidimarina,5.28630804,5.058785561654138,0.6915331676208454,TreeGazer UCB
95,0.07189078581422623,8,chlorobaculum_parvum,4.310550505,5.259887789740923,0.4979511824078854,TreeGazer UCB
96,0.0666897527345611,8,neisseria_gonorrhoeae,5.160282555,5.256833486918319,0.49781249018279,TreeGazer UCB
97,0.06816856063975421,8,acidimicrobium_ferrooxidans,5.18230196,5.240072044420659,0.5048066319435665,TreeGazer UCB
98,0.06987068318033963,8,deinococcus_deserti,5.552638424,5.273517171150492,0.497277581987127,TreeGazer UCB
99,0.06652426662127399,8,microbacterium_chocolatum,5.63930079,5.23506217633001,0.5039854009685982,TreeGazer UCB
100,0.06347876385517018,8,bordetella_petrii,5.273511812,5.289437517055411,0.4856671127075158,TreeGazer UCB
101,0.06462107685623728,8,desulfitobacterium_hafniense,5.51538364,5.262350314594861,0.5083821045165527,TreeGazer UCB
102,0.0619505792494099,8,azorhizobium_caulinodans,4.948739946,5.176841106988002,0.51787247706702,TreeGazer UCB
103,0.06358029514136428,8,sporolituus_thermophilus,5.486058847,5.285851167094337,0.4789740167293174,TreeGazer UCB
